"rgb_colors:0","rgb_colors:1","rgb_colors:2","z","Points:0","Points:1","Points:2"
0,0,0,0.005,0.365,-0.825,0.005
0,0,0,0.005,0.375,-0.825,0.005
0,0,0,0.005,0.385,-0.825,0.005
0,0,0,0.005,0.395,-0.825,0.005
0,0,0,0.005,0.405,-0.825,0.005
0,0,0,0.005,0.415,-0.825,0.005
0,0,0,0.005,0.425,-0.825,0.005
0,0,0,0.005,0.435,-0.825,0.005
0,0,0,0.005,0.445,-0.825,0.005
0,0,0,0.005,0.455,-0.825,0.005
0,0,0,0.005,0.465,-0.825,0.005
0,0,0,0.005,0.475,-0.825,0.005
0,0,0,0.005,0.535,-0.955,0.005
0,0,0,0.005,0.545,-0.955,0.005
0,0,0,0.005,0.555,-0.955,0.005
0,0,0,0.005,0.485,-0.895,0.005
0,0,0,0.005,0.495,-0.895,0.005
0,0,0,0.005,0.505,-0.895,0.005
0,0,0,0.005,0.515,-0.895,0.005
0,0,0,0.005,0.525,-0.895,0.005
0,0,0,0.005,0.535,-0.885,0.005
0,0,0,0.005,0.545,-0.885,0.005
0,0,0,0.005,0.555,-0.885,0.005
0,0,0,0.005,0.565,-0.955,0.005
0,0,0,0.005,0.575,-0.955,0.005
0,0,0,0.005,0.585,-0.955,0.005
0,0,0,0.005,0.595,-0.955,0.005
0,0,0,0.005,0.605,-0.955,0.005
0,0,0,0.005,0.615,-0.955,0.005
0,0,0,0.005,0.625,-0.955,0.005
0,0,0,0.005,0.635,-0.955,0.005
0,0,0,0.005,0.565,-0.885,0.005
0,0,0,0.005,0.575,-0.885,0.005
0,0,0,0.005,0.585,-0.885,0.005
0,0,0,0.005,0.595,-0.885,0.005
0,0,0,0.005,0.605,-0.885,0.005
0,0,0,0.005,0.615,-0.885,0.005
0,0,0,0.005,0.625,-0.885,0.005
0,0,0,0.005,0.635,-0.885,0.005
0,0,0,0.005,0.485,-0.825,0.005
0,0,0,0.005,0.495,-0.825,0.005
0,0,0,0.005,0.505,-0.815,0.005
0,0,0,0.005,0.515,-0.815,0.005
0,0,0,0.005,0.525,-0.815,0.005
0,0,0,0.005,0.535,-0.815,0.005
0,0,0,0.005,0.545,-0.815,0.005
0,0,0,0.005,0.555,-0.815,0.005
0,0,0,0.005,0.565,-0.815,0.005
0,0,0,0.005,0.575,-0.815,0.005
0,0,0,0.005,0.585,-0.815,0.005
0,0,0,0.005,0.595,-0.815,0.005
0,0,0,0.005,0.605,-0.815,0.005
0,0,0,0.005,0.615,-0.815,0.005
0,0,0,0.005,0.625,-0.815,0.005
0,0,0,0.005,0.635,-0.815,0.005
0,0,0,0.005,0.375,-0.755,0.005
0,0,0,0.005,0.385,-0.755,0.005
0,0,0,0.005,0.395,-0.755,0.005
0,0,0,0.005,0.405,-0.755,0.005
0,0,0,0.005,0.415,-0.755,0.005
0,0,0,0.005,0.425,-0.755,0.005
0,0,0,0.005,0.435,-0.755,0.005
0,0,0,0.005,0.445,-0.755,0.005
0,0,0,0.005,0.455,-0.755,0.005
0,0,0,0.005,0.465,-0.755,0.005
0,0,0,0.005,0.475,-0.755,0.005
0,0,0,0.005,0.435,-0.685,0.005
0,0,0,0.005,0.445,-0.685,0.005
0,0,0,0.005,0.455,-0.685,0.005
0,0,0,0.005,0.465,-0.685,0.005
0,0,0,0.005,0.475,-0.685,0.005
0,0,0,0.005,0.485,-0.755,0.005
0,0,0,0.005,0.495,-0.755,0.005
0,0,0,0.005,0.505,-0.745,0.005
0,0,0,0.005,0.515,-0.745,0.005
0,0,0,0.005,0.525,-0.745,0.005
0,0,0,0.005,0.535,-0.745,0.005
0,0,0,0.005,0.545,-0.745,0.005
0,0,0,0.005,0.555,-0.745,0.005
0,0,0,0.005,0.565,-0.745,0.005
0,0,0,0.005,0.575,-0.745,0.005
0,0,0,0.005,0.585,-0.745,0.005
0,0,0,0.005,0.595,-0.745,0.005
0,0,0,0.005,0.605,-0.745,0.005
0,0,0,0.005,0.615,-0.745,0.005
0,0,0,0.005,0.625,-0.745,0.005
0,0,0,0.005,0.635,-0.745,0.005
0,0,0,0.005,0.485,-0.685,0.005
0,0,0,0.005,0.495,-0.685,0.005
0,0,0,0.005,0.505,-0.685,0.005
0,0,0,0.005,0.515,-0.675,0.005
0,0,0,0.005,0.525,-0.675,0.005
0,0,0,0.005,0.535,-0.675,0.005
0,0,0,0.005,0.545,-0.675,0.005
0,0,0,0.005,0.555,-0.675,0.005
0,0,0,0.005,0.565,-0.675,0.005
0,0,0,0.005,0.575,-0.675,0.005
0,0,0,0.005,0.585,-0.675,0.005
0,0,0,0.005,0.595,-0.675,0.005
0,0,0,0.005,0.605,-0.675,0.005
0,0,0,0.005,0.615,-0.675,0.005
0,0,0,0.005,0.625,-0.675,0.005
0,0,0,0.005,0.635,-0.675,0.005
0,0,0,0.005,0.645,-0.955,0.005
0,0,0,0.005,0.655,-0.955,0.005
0,0,0,0.005,0.665,-0.945,0.005
0,0,0,0.005,0.675,-0.945,0.005
0,0,0,0.005,0.685,-0.945,0.005
0,0,0,0.005,0.695,-0.945,0.005
0,0,0,0.005,0.705,-0.945,0.005
0,0,0,0.005,0.715,-0.945,0.005
0,0,0,0.005,0.645,-0.885,0.005
0,0,0,0.005,0.655,-0.885,0.005
0,0,0,0.005,0.725,-0.945,0.005
0,0,0,0.005,0.735,-0.945,0.005
0,0,0,0.005,0.745,-0.945,0.005
0,0,0,0.005,0.755,-0.945,0.005
0,0,0,0.005,0.765,-0.945,0.005
0,0,0,0.005,0.775,-0.935,0.005
0,0,0,0.005,0.785,-0.935,0.005
0,0,0,0.005,0.795,-0.935,0.005
0,0,0,0.005,0.665,-0.875,0.005
0,0,0,0.005,0.675,-0.875,0.005
0,0,0,0.005,0.685,-0.875,0.005
0,0,0,0.005,0.695,-0.875,0.005
0,0,0,0.005,0.705,-0.875,0.005
0,0,0,0.005,0.715,-0.875,0.005
0,0,0,0.005,0.645,-0.805,0.005
0,0,0,0.005,0.655,-0.805,0.005
0,0,0,0.005,0.665,-0.805,0.005
0,0,0,0.005,0.675,-0.805,0.005
0,0,0,0.005,0.685,-0.805,0.005
0,0,0,0.005,0.695,-0.805,0.005
0,0,0,0.005,0.705,-0.805,0.005
0,0,0,0.005,0.715,-0.805,0.005
0,0,0,0.005,0.725,-0.875,0.005
0,0,0,0.005,0.735,-0.875,0.005
0,0,0,0.005,0.745,-0.875,0.005
0,0,0,0.005,0.755,-0.875,0.005
0,0,0,0.005,0.765,-0.875,0.005
0,0,0,0.005,0.775,-0.875,0.005
0,0,0,0.005,0.785,-0.875,0.005
0,0,0,0.005,0.795,-0.865,0.005
0,0,0,0.005,0.725,-0.805,0.005
0,0,0,0.005,0.735,-0.805,0.005
0,0,0,0.005,0.745,-0.805,0.005
0,0,0,0.005,0.755,-0.805,0.005
0,0,0,0.005,0.765,-0.805,0.005
0,0,0,0.005,0.775,-0.805,0.005
0,0,0,0.005,0.645,-0.745,0.005
0,0,0,0.005,0.655,-0.745,0.005
0,0,0,0.005,0.665,-0.735,0.005
0,0,0,0.005,0.675,-0.735,0.005
0,0,0,0.005,0.685,-0.735,0.005
0,0,0,0.005,0.695,-0.735,0.005
0,0,0,0.005,0.705,-0.735,0.005
0,0,0,0.005,0.715,-0.735,0.005
0,0,0,0.005,0.785,-0.795,0.005
0,0,0,0.005,0.795,-0.795,0.005
0,0,0,0.005,0.725,-0.735,0.005
0,0,0,0.005,0.735,-0.735,0.005
0,0,0,0.005,0.745,-0.735,0.005
0,0,0,0.005,0.755,-0.735,0.005
0,0,0,0.005,0.765,-0.735,0.005
0,0,0,0.005,0.775,-0.735,0.005
0,0,0,0.005,0.785,-0.735,0.005
0,0,0,0.005,0.795,-0.735,0.005
0,0,0,0.005,0.645,-0.675,0.005
0,0,0,0.005,0.655,-0.675,0.005
0,0,0,0.005,0.665,-0.675,0.005
0,0,0,0.005,0.675,-0.675,0.005
0,0,0,0.005,0.685,-0.665,0.005
0,0,0,0.005,0.695,-0.665,0.005
0,0,0,0.005,0.705,-0.665,0.005
0,0,0,0.005,0.715,-0.665,0.005
0,0,0,0.005,0.725,-0.665,0.005
0,0,0,0.005,0.735,-0.665,0.005
0,0,0,0.005,0.745,-0.665,0.005
0,0,0,0.005,0.755,-0.665,0.005
0,0,0,0.005,0.765,-0.665,0.005
0,0,0,0.005,0.775,-0.665,0.005
0,0,0,0.005,0.785,-0.665,0.005
0,0,0,0.005,0.795,-0.665,0.005
0,0,0,0.005,0.475,-0.625,0.005
0,0,0,0.005,0.485,-0.625,0.005
0,0,0,0.005,0.495,-0.625,0.005
0,0,0,0.005,0.505,-0.625,0.005
0,0,0,0.005,0.515,-0.625,0.005
0,0,0,0.005,0.525,-0.625,0.005
0,0,0,0.005,0.535,-0.625,0.005
0,0,0,0.005,0.545,-0.615,0.005
0,0,0,0.005,0.555,-0.615,0.005
0,0,0,0.005,0.495,-0.565,0.005
0,0,0,0.005,0.505,-0.565,0.005
0,0,0,0.005,0.515,-0.565,0.005
0,0,0,0.005,0.525,-0.565,0.005
0,0,0,0.005,0.535,-0.565,0.005
0,0,0,0.005,0.545,-0.565,0.005
0,0,0,0.005,0.555,-0.565,0.005
0,0,0,0.005,0.565,-0.615,0.005
0,0,0,0.005,0.575,-0.615,0.005
0,0,0,0.005,0.585,-0.615,0.005
0,0,0,0.005,0.595,-0.615,0.005
0,0,0,0.005,0.605,-0.615,0.005
0,0,0,0.005,0.615,-0.615,0.005
0,0,0,0.005,0.625,-0.615,0.005
0,0,0,0.005,0.635,-0.615,0.005
0,0,0,0.005,0.565,-0.565,0.005
0,0,0,0.005,0.575,-0.565,0.005
0,0,0,0.005,0.585,-0.565,0.005
0,0,0,0.005,0.595,-0.565,0.005
0,0,0,0.005,0.605,-0.565,0.005
0,0,0,0.005,0.615,-0.565,0.005
0,0,0,0.005,0.625,-0.565,0.005
0,0,0,0.005,0.635,-0.565,0.005
0,0,0,0.005,0.505,-0.525,0.005
0,0,0,0.005,0.515,-0.525,0.005
0,0,0,0.005,0.525,-0.525,0.005
0,0,0,0.005,0.535,-0.525,0.005
0,0,0,0.005,0.545,-0.525,0.005
0,0,0,0.005,0.555,-0.525,0.005
0,0,0,0.005,0.565,-0.525,0.005
0,0,0,0.005,0.575,-0.525,0.005
0,0,0,0.005,0.585,-0.525,0.005
0,0,0,0.005,0.595,-0.525,0.005
0,0,0,0.005,0.605,-0.525,0.005
0,0,0,0.005,0.615,-0.525,0.005
0,0,0,0.005,0.625,-0.525,0.005
0,0,0,0.005,0.635,-0.525,0.005
0,0,0,0.005,0.515,-0.455,0.005
0,0,0,0.005,0.525,-0.455,0.005
0,0,0,0.005,0.535,-0.455,0.005
0,0,0,0.005,0.545,-0.455,0.005
0,0,0,0.005,0.555,-0.455,0.005
0,0,0,0.005,0.565,-0.455,0.005
0,0,0,0.005,0.575,-0.455,0.005
0,0,0,0.005,0.585,-0.455,0.005
0,0,0,0.005,0.595,-0.455,0.005
0,0,0,0.005,0.605,-0.455,0.005
0,0,0,0.005,0.615,-0.455,0.005
0,0,0,0.005,0.625,-0.455,0.005
0,0,0,0.005,0.635,-0.455,0.005
0,0,0,0.005,0.525,-0.395,0.005
0,0,0,0.005,0.535,-0.395,0.005
0,0,0,0.005,0.545,-0.395,0.005
0,0,0,0.005,0.555,-0.395,0.005
0,0,0,0.005,0.525,-0.335,0.005
0,0,0,0.005,0.535,-0.335,0.005
0,0,0,0.005,0.545,-0.335,0.005
0,0,0,0.005,0.555,-0.335,0.005
0,0,0,0.005,0.565,-0.395,0.005
0,0,0,0.005,0.575,-0.395,0.005
0,0,0,0.005,0.585,-0.395,0.005
0,0,0,0.005,0.595,-0.395,0.005
0,0,0,0.005,0.605,-0.395,0.005
0,0,0,0.005,0.615,-0.395,0.005
0,0,0,0.005,0.625,-0.395,0.005
0,0,0,0.005,0.635,-0.395,0.005
0,0,0,0.005,0.565,-0.335,0.005
0,0,0,0.005,0.575,-0.335,0.005
0,0,0,0.005,0.585,-0.335,0.005
0,0,0,0.005,0.595,-0.335,0.005
0,0,0,0.005,0.605,-0.335,0.005
0,0,0,0.005,0.615,-0.335,0.005
0,0,0,0.005,0.625,-0.335,0.005
0,0,0,0.005,0.635,-0.335,0.005
0,0,0,0.005,0.525,-0.295,0.005
0,0,0,0.005,0.535,-0.295,0.005
0,0,0,0.005,0.545,-0.295,0.005
0,0,0,0.005,0.555,-0.295,0.005
0,0,0,0.005,0.525,-0.255,0.005
0,0,0,0.005,0.535,-0.255,0.005
0,0,0,0.005,0.545,-0.255,0.005
0,0,0,0.005,0.555,-0.255,0.005
0,0,0,0.005,0.565,-0.295,0.005
0,0,0,0.005,0.575,-0.295,0.005
0,0,0,0.005,0.585,-0.295,0.005
0,0,0,0.005,0.595,-0.295,0.005
0,0,0,0.005,0.605,-0.295,0.005
0,0,0,0.005,0.615,-0.295,0.005
0,0,0,0.005,0.625,-0.295,0.005
0,0,0,0.005,0.635,-0.295,0.005
0,0,0,0.005,0.565,-0.255,0.005
0,0,0,0.005,0.575,-0.255,0.005
0,0,0,0.005,0.585,-0.255,0.005
0,0,0,0.005,0.595,-0.255,0.005
0,0,0,0.005,0.605,-0.255,0.005
0,0,0,0.005,0.615,-0.255,0.005
0,0,0,0.005,0.625,-0.255,0.005
0,0,0,0.005,0.635,-0.255,0.005
0,0,0,0.005,0.535,-0.205,0.005
0,0,0,0.005,0.545,-0.205,0.005
0,0,0,0.005,0.555,-0.205,0.005
0,0,0,0.005,0.565,-0.205,0.005
0,0,0,0.005,0.575,-0.205,0.005
0,0,0,0.005,0.585,-0.205,0.005
0,0,0,0.005,0.595,-0.205,0.005
0,0,0,0.005,0.605,-0.205,0.005
0,0,0,0.005,0.615,-0.205,0.005
0,0,0,0.005,0.625,-0.205,0.005
0,0,0,0.005,0.635,-0.205,0.005
0,0,0,0.005,0.525,-0.155,0.005
0,0,0,0.005,0.535,-0.155,0.005
0,0,0,0.005,0.545,-0.155,0.005
0,0,0,0.005,0.555,-0.155,0.005
0,0,0,0.005,0.545,-0.105,0.005
0,0,0,0.005,0.555,-0.105,0.005
0,0,0,0.005,0.565,-0.155,0.005
0,0,0,0.005,0.575,-0.155,0.005
0,0,0,0.005,0.585,-0.155,0.005
0,0,0,0.005,0.595,-0.155,0.005
0,0,0,0.005,0.605,-0.155,0.005
0,0,0,0.005,0.615,-0.155,0.005
0,0,0,0.005,0.625,-0.155,0.005
0,0,0,0.005,0.635,-0.155,0.005
0,0,0,0.005,0.565,-0.105,0.005
0,0,0,0.005,0.575,-0.105,0.005
0,0,0,0.005,0.585,-0.105,0.005
0,0,0,0.005,0.595,-0.105,0.005
0,0,0,0.005,0.605,-0.105,0.005
0,0,0,0.005,0.615,-0.105,0.005
0,0,0,0.005,0.625,-0.105,0.005
0,0,0,0.005,0.635,-0.105,0.005
0,0,0,0.005,0.565,-0.045,0.005
0,0,0,0.005,0.575,-0.045,0.005
0,0,0,0.005,0.585,-0.045,0.005
0,0,0,0.005,0.595,-0.045,0.005
0,0,0,0.005,0.605,-0.045,0.005
0,0,0,0.005,0.615,-0.045,0.005
0,0,0,0.005,0.625,-0.045,0.005
0,0,0,0.005,0.635,-0.045,0.005
0,0,0,0.005,0.645,-0.615,0.005
0,0,0,0.005,0.655,-0.615,0.005
0,0,0,0.005,0.665,-0.615,0.005
0,0,0,0.005,0.675,-0.615,0.005
0,0,0,0.005,0.685,-0.615,0.005
0,0,0,0.005,0.695,-0.615,0.005
0,0,0,0.005,0.705,-0.615,0.005
0,0,0,0.005,0.715,-0.615,0.005
0,0,0,0.005,0.645,-0.565,0.005
0,0,0,0.005,0.655,-0.565,0.005
0,0,0,0.005,0.665,-0.565,0.005
0,0,0,0.005,0.725,-0.615,0.005
0,0,0,0.005,0.735,-0.605,0.005
0,0,0,0.005,0.745,-0.605,0.005
0,0,0,0.005,0.755,-0.605,0.005
0,0,0,0.005,0.765,-0.605,0.005
0,0,0,0.005,0.775,-0.605,0.005
0,0,0,0.005,0.785,-0.605,0.005
0,0,0,0.005,0.795,-0.605,0.005
0,0,0,0.005,0.675,-0.555,0.005
0,0,0,0.005,0.645,-0.525,0.005
0,0,0,0.005,0.655,-0.525,0.005
0,0,0,0.005,0.665,-0.525,0.005
0,0,0,0.005,0.675,-0.525,0.005
0,0,0,0.005,0.685,-0.555,0.005
0,0,0,0.005,0.695,-0.555,0.005
0,0,0,0.005,0.705,-0.555,0.005
0,0,0,0.005,0.715,-0.555,0.005
0,0,0,0.005,0.685,-0.515,0.005
0,0,0,0.005,0.695,-0.515,0.005
0,0,0,0.005,0.705,-0.515,0.005
0,0,0,0.005,0.715,-0.515,0.005
0,0,0,0.005,0.725,-0.555,0.005
0,0,0,0.005,0.735,-0.555,0.005
0,0,0,0.005,0.745,-0.555,0.005
0,0,0,0.005,0.755,-0.555,0.005
0,0,0,0.005,0.765,-0.555,0.005
0,0,0,0.005,0.775,-0.555,0.005
0,0,0,0.005,0.785,-0.555,0.005
0,0,0,0.005,0.795,-0.555,0.005
0,0,0,0.005,0.725,-0.515,0.005
0,0,0,0.005,0.735,-0.515,0.005
0,0,0,0.005,0.745,-0.515,0.005
0,0,0,0.005,0.755,-0.515,0.005
0,0,0,0.005,0.765,-0.515,0.005
0,0,0,0.005,0.775,-0.515,0.005
0,0,0,0.005,0.785,-0.515,0.005
0,0,0,0.005,0.795,-0.515,0.005
0,0,0,0.005,0.645,-0.455,0.005
0,0,0,0.005,0.655,-0.445,0.005
0,0,0,0.005,0.665,-0.445,0.005
0,0,0,0.005,0.675,-0.445,0.005
0,0,0,0.005,0.685,-0.445,0.005
0,0,0,0.005,0.695,-0.445,0.005
0,0,0,0.005,0.705,-0.445,0.005
0,0,0,0.005,0.715,-0.445,0.005
0,0,0,0.005,0.725,-0.445,0.005
0,0,0,0.005,0.735,-0.445,0.005
0,0,0,0.005,0.745,-0.445,0.005
0,0,0,0.005,0.755,-0.445,0.005
0,0,0,0.005,0.765,-0.445,0.005
0,0,0,0.005,0.775,-0.445,0.005
0,0,0,0.005,0.785,-0.445,0.005
0,0,0,0.005,0.795,-0.445,0.005
0,0,0,0.005,0.645,-0.395,0.005
0,0,0,0.005,0.655,-0.395,0.005
0,0,0,0.005,0.665,-0.395,0.005
0,0,0,0.005,0.675,-0.395,0.005
0,0,0,0.005,0.685,-0.385,0.005
0,0,0,0.005,0.695,-0.385,0.005
0,0,0,0.005,0.705,-0.385,0.005
0,0,0,0.005,0.715,-0.385,0.005
0,0,0,0.005,0.645,-0.335,0.005
0,0,0,0.005,0.655,-0.335,0.005
0,0,0,0.005,0.665,-0.335,0.005
0,0,0,0.005,0.675,-0.335,0.005
0,0,0,0.005,0.685,-0.335,0.005
0,0,0,0.005,0.695,-0.325,0.005
0,0,0,0.005,0.705,-0.325,0.005
0,0,0,0.005,0.715,-0.325,0.005
0,0,0,0.005,0.725,-0.385,0.005
0,0,0,0.005,0.735,-0.385,0.005
0,0,0,0.005,0.745,-0.385,0.005
0,0,0,0.005,0.755,-0.385,0.005
0,0,0,0.005,0.765,-0.385,0.005
0,0,0,0.005,0.775,-0.385,0.005
0,0,0,0.005,0.785,-0.385,0.005
0,0,0,0.005,0.795,-0.385,0.005
0,0,0,0.005,0.725,-0.325,0.005
0,0,0,0.005,0.735,-0.325,0.005
0,0,0,0.005,0.745,-0.325,0.005
0,0,0,0.005,0.755,-0.325,0.005
0,0,0,0.005,0.765,-0.325,0.005
0,0,0,0.005,0.775,-0.325,0.005
0,0,0,0.005,0.785,-0.325,0.005
0,0,0,0.005,0.795,-0.325,0.005
0,0,0,0.005,0.645,-0.295,0.005
0,0,0,0.005,0.655,-0.285,0.005
0,0,0,0.005,0.665,-0.285,0.005
0,0,0,0.005,0.675,-0.285,0.005
0,0,0,0.005,0.685,-0.285,0.005
0,0,0,0.005,0.695,-0.285,0.005
0,0,0,0.005,0.705,-0.285,0.005
0,0,0,0.005,0.715,-0.285,0.005
0,0,0,0.005,0.645,-0.255,0.005
0,0,0,0.005,0.655,-0.255,0.005
0,0,0,0.005,0.665,-0.255,0.005
0,0,0,0.005,0.675,-0.255,0.005
0,0,0,0.005,0.685,-0.255,0.005
0,0,0,0.005,0.695,-0.255,0.005
0,0,0,0.005,0.705,-0.255,0.005
0,0,0,0.005,0.715,-0.255,0.005
0,0,0,0.005,0.725,-0.285,0.005
0,0,0,0.005,0.735,-0.285,0.005
0,0,0,0.005,0.745,-0.285,0.005
0,0,0,0.005,0.755,-0.285,0.005
0,0,0,0.005,0.765,-0.285,0.005
0,0,0,0.005,0.775,-0.285,0.005
0,0,0,0.005,0.785,-0.285,0.005
0,0,0,0.005,0.795,-0.285,0.005
0,0,0,0.005,0.725,-0.255,0.005
0,0,0,0.005,0.735,-0.255,0.005
0,0,0,0.005,0.745,-0.255,0.005
0,0,0,0.005,0.755,-0.255,0.005
0,0,0,0.005,0.765,-0.255,0.005
0,0,0,0.005,0.775,-0.255,0.005
0,0,0,0.005,0.785,-0.255,0.005
0,0,0,0.005,0.795,-0.255,0.005
0,0,0,0.005,0.645,-0.205,0.005
0,0,0,0.005,0.655,-0.205,0.005
0,0,0,0.005,0.665,-0.205,0.005
0,0,0,0.005,0.675,-0.205,0.005
0,0,0,0.005,0.685,-0.205,0.005
0,0,0,0.005,0.695,-0.205,0.005
0,0,0,0.005,0.705,-0.205,0.005
0,0,0,0.005,0.715,-0.205,0.005
0,0,0,0.005,0.725,-0.205,0.005
0,0,0,0.005,0.735,-0.205,0.005
0,0,0,0.005,0.745,-0.205,0.005
0,0,0,0.005,0.755,-0.205,0.005
0,0,0,0.005,0.765,-0.205,0.005
0,0,0,0.005,0.775,-0.205,0.005
0,0,0,0.005,0.785,-0.205,0.005
0,0,0,0.005,0.795,-0.205,0.005
0,0,0,0.005,0.645,-0.155,0.005
0,0,0,0.005,0.655,-0.155,0.005
0,0,0,0.005,0.665,-0.155,0.005
0,0,0,0.005,0.675,-0.155,0.005
0,0,0,0.005,0.685,-0.155,0.005
0,0,0,0.005,0.695,-0.155,0.005
0,0,0,0.005,0.705,-0.155,0.005
0,0,0,0.005,0.715,-0.155,0.005
0,0,0,0.005,0.645,-0.105,0.005
0,0,0,0.005,0.655,-0.105,0.005
0,0,0,0.005,0.665,-0.105,0.005
0,0,0,0.005,0.675,-0.105,0.005
0,0,0,0.005,0.685,-0.105,0.005
0,0,0,0.005,0.695,-0.105,0.005
0,0,0,0.005,0.705,-0.105,0.005
0,0,0,0.005,0.715,-0.105,0.005
0,0,0,0.005,0.725,-0.155,0.005
0,0,0,0.005,0.735,-0.155,0.005
0,0,0,0.005,0.745,-0.155,0.005
0,0,0,0.005,0.755,-0.155,0.005
0,0,0,0.005,0.765,-0.155,0.005
0,0,0,0.005,0.775,-0.155,0.005
0,0,0,0.005,0.785,-0.155,0.005
0,0,0,0.005,0.795,-0.155,0.005
0,0,0,0.005,0.725,-0.105,0.005
0,0,0,0.005,0.735,-0.105,0.005
0,0,0,0.005,0.745,-0.105,0.005
0,0,0,0.005,0.755,-0.105,0.005
0,0,0,0.005,0.765,-0.105,0.005
0,0,0,0.005,0.775,-0.105,0.005
0,0,0,0.005,0.785,-0.105,0.005
0,0,0,0.005,0.795,-0.105,0.005
0,0,0,0.005,0.645,-0.045,0.005
0,0,0,0.005,0.655,-0.045,0.005
0,0,0,0.005,0.665,-0.045,0.005
0,0,0,0.005,0.675,-0.045,0.005
