"rgb_colors:0","rgb_colors:1","rgb_colors:2","z","Points:0","Points:1","Points:2"
0,0,0,0.005,0.595,-0.505,0.005
0,0,0,0.005,0.605,-0.505,0.005
0,0,0,0.005,0.615,-0.505,0.005
0,0,0,0.005,0.625,-0.505,0.005
0,0,0,0.005,0.635,-0.505,0.005
0,0,0,0.005,0.555,-0.445,0.005
0,0,0,0.005,0.565,-0.445,0.005
0,0,0,0.005,0.575,-0.445,0.005
0,0,0,0.005,0.585,-0.435,0.005
0,0,0,0.005,0.595,-0.435,0.005
0,0,0,0.005,0.605,-0.435,0.005
0,0,0,0.005,0.615,-0.435,0.005
0,0,0,0.005,0.625,-0.435,0.005
0,0,0,0.005,0.635,-0.435,0.005
0,0,0,0.005,0.545,-0.375,0.005
0,0,0,0.005,0.555,-0.375,0.005
0,0,0,0.005,0.545,-0.325,0.005
0,0,0,0.005,0.555,-0.325,0.005
0,0,0,0.005,0.565,-0.375,0.005
0,0,0,0.005,0.575,-0.375,0.005
0,0,0,0.005,0.585,-0.375,0.005
0,0,0,0.005,0.595,-0.375,0.005
0,0,0,0.005,0.605,-0.375,0.005
0,0,0,0.005,0.615,-0.375,0.005
0,0,0,0.005,0.625,-0.375,0.005
0,0,0,0.005,0.635,-0.375,0.005
0,0,0,0.005,0.565,-0.325,0.005
0,0,0,0.005,0.575,-0.325,0.005
0,0,0,0.005,0.585,-0.325,0.005
0,0,0,0.015,0.545,-0.295,0.015
0,0,0,0.015,0.555,-0.295,0.015
0,0,0,0.005,0.595,-0.315,0.005
0,0,0,0.015,0.565,-0.295,0.015
0,0,0,0.015,0.575,-0.295,0.015
0,0,0,0.015,0.585,-0.295,0.015
0,0,0,0.015,0.595,-0.295,0.015
0,0,0,0.005,0.605,-0.315,0.005
0,0,0,0.005,0.615,-0.315,0.005
0,0,0,0.005,0.625,-0.315,0.005
0,0,0,0.005,0.635,-0.315,0.005
0,0,0,0.015,0.605,-0.295,0.015
0,0,0,0.015,0.615,-0.295,0.015
0,0,0,0.015,0.625,-0.295,0.015
0,0,0,0.015,0.635,-0.295,0.015
0,0,0,0.005,0.565,-0.205,0.005
0,0,0,0.005,0.575,-0.205,0.005
0,0,0,0.005,0.585,-0.205,0.005
0,0,0,0.005,0.595,-0.205,0.005
0,0,0,0.005,0.605,-0.205,0.005
0,0,0,0.005,0.615,-0.205,0.005
0,0,0,0.005,0.625,-0.205,0.005
0,0,0,0.005,0.635,-0.205,0.005
0,0,0,0.005,0.575,-0.135,0.005
0,0,0,0.005,0.585,-0.135,0.005
0,0,0,0.005,0.595,-0.135,0.005
0,0,0,0.005,0.605,-0.135,0.005
0,0,0,0.005,0.615,-0.135,0.005
0,0,0,0.005,0.625,-0.135,0.005
0,0,0,0.005,0.635,-0.135,0.005
0,0,0,0.005,0.585,-0.095,0.005
0,0,0,0.005,0.595,-0.095,0.005
0,0,0,0.005,0.605,-0.095,0.005
0,0,0,0.005,0.615,-0.095,0.005
0,0,0,0.005,0.625,-0.095,0.005
0,0,0,0.005,0.635,-0.095,0.005
0,0,0,0.005,0.645,-0.635,0.005
0,0,0,0.005,0.655,-0.635,0.005
0,0,0,0.005,0.665,-0.635,0.005
0,0,0,0.005,0.675,-0.635,0.005
0,0,0,0.005,0.685,-0.635,0.005
0,0,0,0.005,0.695,-0.635,0.005
0,0,0,0.005,0.705,-0.635,0.005
0,0,0,0.005,0.715,-0.635,0.005
0,0,0,0.005,0.645,-0.565,0.005
0,0,0,0.005,0.655,-0.565,0.005
0,0,0,0.005,0.665,-0.565,0.005
0,0,0,0.005,0.675,-0.565,0.005
0,0,0,0.005,0.685,-0.565,0.005
0,0,0,0.005,0.695,-0.565,0.005
0,0,0,0.005,0.705,-0.565,0.005
0,0,0,0.005,0.715,-0.565,0.005
0,0,0,0.005,0.725,-0.635,0.005
0,0,0,0.005,0.735,-0.625,0.005
0,0,0,0.005,0.745,-0.625,0.005
0,0,0,0.005,0.755,-0.625,0.005
0,0,0,0.005,0.765,-0.625,0.005
0,0,0,0.005,0.775,-0.625,0.005
0,0,0,0.005,0.785,-0.625,0.005
0,0,0,0.005,0.795,-0.625,0.005
0,0,0,0.005,0.725,-0.565,0.005
0,0,0,0.005,0.735,-0.565,0.005
0,0,0,0.005,0.745,-0.565,0.005
0,0,0,0.005,0.755,-0.565,0.005
0,0,0,0.005,0.765,-0.565,0.005
0,0,0,0.005,0.775,-0.565,0.005
0,0,0,0.005,0.785,-0.565,0.005
0,0,0,0.005,0.645,-0.505,0.005
0,0,0,0.005,0.655,-0.505,0.005
0,0,0,0.005,0.665,-0.505,0.005
0,0,0,0.005,0.675,-0.505,0.005
0,0,0,0.005,0.685,-0.505,0.005
0,0,0,0.005,0.695,-0.505,0.005
0,0,0,0.005,0.705,-0.505,0.005
0,0,0,0.005,0.715,-0.505,0.005
0,0,0,0.005,0.795,-0.555,0.005
0,0,0,0.005,0.725,-0.495,0.005
0,0,0,0.005,0.735,-0.495,0.005
0,0,0,0.005,0.745,-0.495,0.005
0,0,0,0.005,0.755,-0.495,0.005
0,0,0,0.005,0.765,-0.495,0.005
0,0,0,0.005,0.775,-0.495,0.005
0,0,0,0.005,0.785,-0.495,0.005
0,0,0,0.005,0.795,-0.495,0.005
0,0,0,0.005,0.805,-0.625,0.005
0,0,0,0.005,0.815,-0.625,0.005
0,0,0,0.005,0.805,-0.555,0.005
0,0,0,0.005,0.805,-0.495,0.005
0,0,0,0.005,0.815,-0.495,0.005
0,0,0,0.005,0.645,-0.435,0.005
0,0,0,0.005,0.655,-0.435,0.005
0,0,0,0.005,0.665,-0.435,0.005
0,0,0,0.005,0.675,-0.435,0.005
0,0,0,0.005,0.685,-0.435,0.005
0,0,0,0.005,0.695,-0.435,0.005
0,0,0,0.005,0.705,-0.435,0.005
0,0,0,0.005,0.715,-0.435,0.005
0,0,0,0.005,0.725,-0.435,0.005
0,0,0,0.005,0.735,-0.435,0.005
0,0,0,0.005,0.745,-0.435,0.005
0,0,0,0.005,0.755,-0.435,0.005
0,0,0,0.005,0.765,-0.435,0.005
0,0,0,0.005,0.775,-0.435,0.005
0,0,0,0.005,0.785,-0.435,0.005
0,0,0,0.005,0.795,-0.435,0.005
0,0,0,0.005,0.645,-0.375,0.005
0,0,0,0.005,0.655,-0.375,0.005
0,0,0,0.005,0.665,-0.375,0.005
0,0,0,0.005,0.675,-0.375,0.005
0,0,0,0.005,0.685,-0.375,0.005
0,0,0,0.005,0.695,-0.375,0.005
0,0,0,0.005,0.705,-0.375,0.005
0,0,0,0.005,0.715,-0.375,0.005
0,0,0,0.005,0.725,-0.375,0.005
0,0,0,0.005,0.735,-0.375,0.005
0,0,0,0.005,0.745,-0.375,0.005
0,0,0,0.005,0.755,-0.375,0.005
0,0,0,0.005,0.765,-0.375,0.005
0,0,0,0.005,0.775,-0.375,0.005
0,0,0,0.005,0.785,-0.375,0.005
0,0,0,0.005,0.795,-0.365,0.005
0,0,0,0.005,0.805,-0.435,0.005
0,0,0,0.005,0.805,-0.365,0.005
0,0,0,0.005,0.645,-0.315,0.005
0,0,0,0.005,0.655,-0.315,0.005
0,0,0,0.005,0.665,-0.315,0.005
0,0,0,0.005,0.675,-0.315,0.005
0,0,0,0.015,0.645,-0.295,0.015
0,0,0,0.015,0.655,-0.295,0.015
0,0,0,0.015,0.665,-0.295,0.015
0,0,0,0.015,0.675,-0.295,0.015
0,0,0,0.005,0.685,-0.315,0.005
0,0,0,0.005,0.695,-0.315,0.005
0,0,0,0.005,0.705,-0.315,0.005
0,0,0,0.005,0.715,-0.315,0.005
0,0,0,0.015,0.685,-0.285,0.015
0,0,0,0.015,0.695,-0.285,0.015
0,0,0,0.015,0.705,-0.285,0.015
0,0,0,0.015,0.715,-0.285,0.015
0,0,0,0.005,0.725,-0.315,0.005
0,0,0,0.005,0.735,-0.315,0.005
0,0,0,0.005,0.745,-0.315,0.005
0,0,0,0.005,0.755,-0.315,0.005
0,0,0,0.015,0.725,-0.285,0.015
0,0,0,0.015,0.735,-0.285,0.015
0,0,0,0.015,0.745,-0.285,0.015
0,0,0,0.015,0.755,-0.285,0.015
0,0,0,0.005,0.765,-0.315,0.005
0,0,0,0.005,0.775,-0.315,0.005
0,0,0,0.005,0.785,-0.315,0.005
0,0,0,0.005,0.795,-0.315,0.005
0,0,0,0.015,0.765,-0.285,0.015
0,0,0,0.015,0.775,-0.285,0.015
0,0,0,0.015,0.785,-0.285,0.015
0,0,0,0.015,0.795,-0.285,0.015
0,0,0,0.005,0.645,-0.205,0.005
0,0,0,0.005,0.655,-0.205,0.005
0,0,0,0.005,0.665,-0.205,0.005
0,0,0,0.005,0.675,-0.205,0.005
0,0,0,0.005,0.685,-0.205,0.005
0,0,0,0.005,0.695,-0.205,0.005
0,0,0,0.005,0.705,-0.205,0.005
0,0,0,0.005,0.715,-0.205,0.005
0,0,0,0.005,0.725,-0.205,0.005
0,0,0,0.005,0.735,-0.205,0.005
0,0,0,0.005,0.745,-0.205,0.005
0,0,0,0.005,0.755,-0.205,0.005
0,0,0,0.005,0.765,-0.205,0.005
0,0,0,0.005,0.775,-0.205,0.005
0,0,0,0.005,0.785,-0.205,0.005
0,0,0,0.005,0.795,-0.205,0.005
0,0,0,0.005,0.805,-0.315,0.005
0,0,0,0.015,0.805,-0.285,0.015
0,0,0,0.005,0.805,-0.205,0.005
0,0,0,0.005,0.645,-0.135,0.005
0,0,0,0.005,0.655,-0.135,0.005
0,0,0,0.005,0.665,-0.135,0.005
0,0,0,0.005,0.675,-0.135,0.005
0,0,0,0.005,0.685,-0.135,0.005
0,0,0,0.005,0.695,-0.135,0.005
0,0,0,0.005,0.705,-0.135,0.005
0,0,0,0.005,0.715,-0.135,0.005
0,0,0,0.005,0.645,-0.095,0.005
0,0,0,0.005,0.655,-0.095,0.005
0,0,0,0.005,0.665,-0.095,0.005
0,0,0,0.005,0.675,-0.095,0.005
0,0,0,0.005,0.685,-0.095,0.005
0,0,0,0.005,0.695,-0.095,0.005
0,0,0,0.005,0.705,-0.095,0.005
0,0,0,0.005,0.715,-0.095,0.005
0,0,0,0.005,0.725,-0.135,0.005
0,0,0,0.005,0.735,-0.135,0.005
0,0,0,0.005,0.745,-0.135,0.005
0,0,0,0.005,0.755,-0.135,0.005
0,0,0,0.005,0.765,-0.135,0.005
0,0,0,0.005,0.775,-0.135,0.005
0,0,0,0.005,0.785,-0.135,0.005
0,0,0,0.005,0.795,-0.135,0.005
0,0,0,0.005,0.725,-0.095,0.005
0,0,0,0.005,0.735,-0.095,0.005
0,0,0,0.005,0.745,-0.095,0.005
0,0,0,0.005,0.755,-0.095,0.005
0,0,0,0.005,0.765,-0.095,0.005
0,0,0,0.005,0.775,-0.095,0.005
0,0,0,0.005,0.785,-0.095,0.005
0,0,0,0.005,0.795,-0.095,0.005
0,0,0,0.005,0.805,-0.135,0.005
0,0,0,0.005,0.805,-0.095,0.005
0,0,0,0.895,0.405,-0.495,0.895
0,0,0,0.905,0.405,-0.485,0.905
0,0,0,0.915,0.475,-0.495,0.915
0,0,0,0.915,0.485,-0.495,0.915
0,0,0,0.915,0.495,-0.495,0.915
0,0,0,0.915,0.505,-0.495,0.915
0,0,0,0.915,0.515,-0.495,0.915
0,0,0,0.915,0.525,-0.495,0.915
0,0,0,0.915,0.535,-0.495,0.915
0,0,0,0.915,0.545,-0.495,0.915
0,0,0,0.915,0.555,-0.485,0.915
0,0,0,0.915,0.565,-0.485,0.915
0,0,0,0.915,0.575,-0.485,0.915
0,0,0,0.915,0.585,-0.485,0.915
0,0,0,0.915,0.595,-0.485,0.915
0,0,0,0.915,0.605,-0.485,0.915
0,0,0,0.915,0.615,-0.485,0.915
0,0,0,0.915,0.625,-0.485,0.915
0,0,0,0.895,0.405,-0.455,0.895
0,0,0,0.915,0.405,-0.475,0.915
0,0,0,0.915,0.415,-0.475,0.915
0,0,0,0.915,0.425,-0.475,0.915
0,0,0,0.915,0.435,-0.475,0.915
0,0,0,0.915,0.435,-0.465,0.915
0,0,0,0.905,0.405,-0.455,0.905
0,0,0,0.905,0.405,-0.445,0.905
0,0,0,0.915,0.405,-0.445,0.915
0,0,0,0.915,0.445,-0.465,0.915
0,0,0,0.915,0.455,-0.465,0.915
0,0,0,0.915,0.465,-0.465,0.915
0,0,0,0.915,0.475,-0.465,0.915
0,0,0,0.895,0.405,-0.415,0.895
0,0,0,0.915,0.405,-0.435,0.915
0,0,0,0.915,0.415,-0.435,0.915
0,0,0,0.915,0.425,-0.435,0.915
0,0,0,0.915,0.435,-0.435,0.915
0,0,0,0.905,0.405,-0.405,0.905
0,0,0,0.915,0.405,-0.405,0.915
0,0,0,0.915,0.415,-0.405,0.915
0,0,0,0.915,0.425,-0.405,0.915
0,0,0,0.915,0.445,-0.435,0.915
0,0,0,0.915,0.455,-0.435,0.915
0,0,0,0.915,0.465,-0.435,0.915
0,0,0,0.915,0.475,-0.435,0.915
0,0,0,0.895,0.405,-0.385,0.895
0,0,0,0.915,0.425,-0.395,0.915
0,0,0,0.915,0.435,-0.395,0.915
0,0,0,0.905,0.405,-0.375,0.905
0,0,0,0.915,0.405,-0.375,0.915
0,0,0,0.915,0.415,-0.375,0.915
0,0,0,0.915,0.425,-0.365,0.915
0,0,0,0.915,0.435,-0.365,0.915
0,0,0,0.915,0.445,-0.395,0.915
0,0,0,0.915,0.455,-0.395,0.915
0,0,0,0.915,0.465,-0.395,0.915
0,0,0,0.915,0.475,-0.395,0.915
0,0,0,0.915,0.445,-0.365,0.915
0,0,0,0.915,0.455,-0.365,0.915
0,0,0,0.915,0.465,-0.365,0.915
0,0,0,0.915,0.475,-0.365,0.915
0,0,0,0.895,0.405,-0.355,0.895
0,0,0,0.895,0.405,-0.325,0.895
0,0,0,0.905,0.405,-0.355,0.905
0,0,0,0.915,0.405,-0.345,0.915
0,0,0,0.915,0.415,-0.345,0.915
0,0,0,0.915,0.425,-0.345,0.915
0,0,0,0.915,0.435,-0.345,0.915
0,0,0,0.905,0.405,-0.325,0.905
0,0,0,0.915,0.445,-0.335,0.915
0,0,0,0.915,0.455,-0.335,0.915
0,0,0,0.915,0.465,-0.335,0.915
0,0,0,0.915,0.475,-0.335,0.915
0,0,0,0.915,0.485,-0.465,0.915
0,0,0,0.915,0.495,-0.465,0.915
0,0,0,0.915,0.505,-0.465,0.915
0,0,0,0.915,0.515,-0.465,0.915
0,0,0,0.915,0.525,-0.455,0.915
0,0,0,0.915,0.535,-0.455,0.915
0,0,0,0.915,0.545,-0.455,0.915
0,0,0,0.915,0.555,-0.455,0.915
0,0,0,0.915,0.485,-0.435,0.915
0,0,0,0.915,0.485,-0.425,0.915
0,0,0,0.915,0.495,-0.425,0.915
0,0,0,0.915,0.505,-0.425,0.915
0,0,0,0.915,0.515,-0.425,0.915
0,0,0,0.915,0.525,-0.425,0.915
0,0,0,0.915,0.535,-0.425,0.915
0,0,0,0.915,0.545,-0.425,0.915
0,0,0,0.915,0.555,-0.425,0.915
0,0,0,0.915,0.565,-0.455,0.915
0,0,0,0.915,0.575,-0.455,0.915
0,0,0,0.915,0.585,-0.455,0.915
0,0,0,0.915,0.595,-0.455,0.915
0,0,0,0.915,0.635,-0.475,0.915
0,0,0,0.915,0.605,-0.455,0.915
0,0,0,0.915,0.605,-0.445,0.915
0,0,0,0.915,0.615,-0.445,0.915
0,0,0,0.915,0.625,-0.445,0.915
0,0,0,0.915,0.635,-0.445,0.915
0,0,0,0.915,0.565,-0.425,0.915
0,0,0,0.915,0.575,-0.425,0.915
0,0,0,0.915,0.585,-0.415,0.915
0,0,0,0.915,0.595,-0.415,0.915
0,0,0,0.915,0.605,-0.415,0.915
0,0,0,0.915,0.615,-0.415,0.915
0,0,0,0.915,0.625,-0.415,0.915
0,0,0,0.915,0.635,-0.415,0.915
0,0,0,0.915,0.485,-0.395,0.915
0,0,0,0.915,0.495,-0.395,0.915
0,0,0,0.915,0.505,-0.395,0.915
0,0,0,0.915,0.515,-0.395,0.915
0,0,0,0.915,0.485,-0.365,0.915
0,0,0,0.915,0.495,-0.365,0.915
0,0,0,0.915,0.505,-0.365,0.915
0,0,0,0.915,0.515,-0.365,0.915
0,0,0,0.915,0.525,-0.395,0.915
0,0,0,0.915,0.525,-0.385,0.915
0,0,0,0.915,0.535,-0.385,0.915
0,0,0,0.915,0.545,-0.385,0.915
0,0,0,0.915,0.555,-0.385,0.915
0,0,0,0.915,0.525,-0.365,0.915
0,0,0,0.915,0.535,-0.365,0.915
0,0,0,0.915,0.485,-0.335,0.915
0,0,0,0.915,0.495,-0.335,0.915
0,0,0,0.915,0.505,-0.335,0.915
0,0,0,0.915,0.515,-0.335,0.915
0,0,0,0.915,0.535,-0.355,0.915
0,0,0,0.915,0.545,-0.355,0.915
0,0,0,0.915,0.555,-0.355,0.915
0,0,0,0.915,0.525,-0.335,0.915
0,0,0,0.915,0.535,-0.335,0.915
0,0,0,0.915,0.545,-0.335,0.915
0,0,0,0.915,0.555,-0.335,0.915
0,0,0,0.915,0.565,-0.385,0.915
0,0,0,0.915,0.575,-0.385,0.915
0,0,0,0.915,0.585,-0.385,0.915
0,0,0,0.915,0.595,-0.385,0.915
0,0,0,0.915,0.605,-0.385,0.915
0,0,0,0.915,0.615,-0.385,0.915
0,0,0,0.915,0.625,-0.385,0.915
0,0,0,0.915,0.625,-0.375,0.915
0,0,0,0.915,0.635,-0.375,0.915
0,0,0,0.915,0.565,-0.355,0.915
0,0,0,0.915,0.575,-0.355,0.915
0,0,0,0.915,0.585,-0.355,0.915
0,0,0,0.915,0.595,-0.355,0.915
0,0,0,0.915,0.565,-0.325,0.915
0,0,0,0.915,0.575,-0.325,0.915
0,0,0,0.915,0.585,-0.325,0.915
0,0,0,0.915,0.595,-0.325,0.915
0,0,0,0.915,0.605,-0.355,0.915
0,0,0,0.915,0.615,-0.355,0.915
0,0,0,0.915,0.625,-0.355,0.915
0,0,0,0.915,0.635,-0.355,0.915
0,0,0,0.915,0.605,-0.325,0.915
0,0,0,0.915,0.615,-0.325,0.915
0,0,0,0.915,0.625,-0.325,0.915
0,0,0,0.915,0.635,-0.325,0.915
0,0,0,0.895,0.405,-0.305,0.895
0,0,0,0.895,0.405,-0.295,0.895
0,0,0,0.915,0.405,-0.315,0.915
0,0,0,0.915,0.415,-0.315,0.915
0,0,0,0.915,0.425,-0.315,0.915
0,0,0,0.915,0.435,-0.315,0.915
0,0,0,0.905,0.405,-0.295,0.905
0,0,0,0.915,0.405,-0.295,0.915
