"rgb_colors:0","rgb_colors:1","rgb_colors:2","z","Points:0","Points:1","Points:2"
0,0,0,0.915,0.465,-0.505,0.915
0,0,0,0.915,0.475,-0.495,0.915
0,0,0,0.915,0.485,-0.495,0.915
0,0,0,0.915,0.495,-0.495,0.915
0,0,0,0.915,0.505,-0.495,0.915
0,0,0,0.915,0.515,-0.495,0.915
0,0,0,0.915,0.525,-0.495,0.915
0,0,0,0.915,0.535,-0.495,0.915
0,0,0,0.915,0.545,-0.495,0.915
0,0,0,0.915,0.555,-0.495,0.915
0,0,0,0.915,0.555,-0.485,0.915
0,0,0,0.915,0.565,-0.485,0.915
0,0,0,0.915,0.575,-0.485,0.915
0,0,0,0.915,0.585,-0.485,0.915
0,0,0,0.915,0.595,-0.485,0.915
0,0,0,0.915,0.605,-0.485,0.915
0,0,0,0.915,0.615,-0.485,0.915
0,0,0,0.915,0.625,-0.485,0.915
0,0,0,0.915,0.635,-0.485,0.915
0,0,0,0.895,0.395,-0.455,0.895
0,0,0,0.915,0.395,-0.475,0.915
0,0,0,0.905,0.395,-0.445,0.905
0,0,0,0.895,0.395,-0.415,0.895
0,0,0,0.915,0.395,-0.435,0.915
0,0,0,0.905,0.395,-0.405,0.905
0,0,0,0.915,0.395,-0.405,0.915
0,0,0,0.915,0.405,-0.475,0.915
0,0,0,0.915,0.415,-0.475,0.915
0,0,0,0.915,0.415,-0.465,0.915
0,0,0,0.915,0.425,-0.465,0.915
0,0,0,0.915,0.435,-0.465,0.915
0,0,0,0.915,0.445,-0.465,0.915
0,0,0,0.915,0.455,-0.465,0.915
0,0,0,0.915,0.465,-0.465,0.915
0,0,0,0.915,0.475,-0.465,0.915
0,0,0,0.915,0.405,-0.435,0.915
0,0,0,0.915,0.415,-0.435,0.915
0,0,0,0.915,0.425,-0.435,0.915
0,0,0,0.915,0.435,-0.435,0.915
0,0,0,0.915,0.405,-0.405,0.915
0,0,0,0.915,0.415,-0.405,0.915
0,0,0,0.915,0.425,-0.405,0.915
0,0,0,0.915,0.435,-0.405,0.915
0,0,0,0.915,0.445,-0.435,0.915
0,0,0,0.915,0.455,-0.435,0.915
0,0,0,0.915,0.465,-0.435,0.915
0,0,0,0.915,0.465,-0.425,0.915
0,0,0,0.915,0.475,-0.425,0.915
0,0,0,0.895,0.395,-0.385,0.895
0,0,0,0.905,0.395,-0.385,0.905
0,0,0,0.915,0.395,-0.375,0.915
0,0,0,0.895,0.395,-0.355,0.895
0,0,0,0.895,0.395,-0.325,0.895
0,0,0,0.905,0.395,-0.355,0.905
0,0,0,0.915,0.395,-0.345,0.915
0,0,0,0.905,0.395,-0.325,0.905
0,0,0,0.915,0.405,-0.375,0.915
0,0,0,0.915,0.415,-0.375,0.915
0,0,0,0.915,0.425,-0.375,0.915
0,0,0,0.915,0.435,-0.375,0.915
0,0,0,0.915,0.445,-0.395,0.915
0,0,0,0.915,0.455,-0.395,0.915
0,0,0,0.915,0.465,-0.395,0.915
0,0,0,0.915,0.475,-0.395,0.915
0,0,0,0.915,0.445,-0.375,0.915
0,0,0,0.915,0.455,-0.375,0.915
0,0,0,0.915,0.455,-0.365,0.915
0,0,0,0.915,0.465,-0.365,0.915
0,0,0,0.915,0.475,-0.365,0.915
0,0,0,0.915,0.405,-0.345,0.915
0,0,0,0.915,0.415,-0.345,0.915
0,0,0,0.915,0.425,-0.345,0.915
0,0,0,0.915,0.435,-0.345,0.915
0,0,0,0.915,0.445,-0.345,0.915
0,0,0,0.915,0.455,-0.345,0.915
0,0,0,0.915,0.465,-0.345,0.915
0,0,0,0.915,0.475,-0.335,0.915
0,0,0,0.915,0.485,-0.465,0.915
0,0,0,0.915,0.495,-0.465,0.915
0,0,0,0.915,0.505,-0.465,0.915
0,0,0,0.915,0.515,-0.455,0.915
0,0,0,0.915,0.525,-0.455,0.915
0,0,0,0.915,0.535,-0.455,0.915
0,0,0,0.915,0.545,-0.455,0.915
0,0,0,0.915,0.555,-0.455,0.915
0,0,0,0.915,0.485,-0.425,0.915
0,0,0,0.915,0.495,-0.425,0.915
0,0,0,0.915,0.505,-0.425,0.915
0,0,0,0.915,0.515,-0.425,0.915
0,0,0,0.915,0.525,-0.425,0.915
0,0,0,0.915,0.535,-0.425,0.915
0,0,0,0.915,0.545,-0.425,0.915
0,0,0,0.915,0.555,-0.425,0.915
0,0,0,0.915,0.565,-0.455,0.915
0,0,0,0.915,0.575,-0.455,0.915
0,0,0,0.915,0.585,-0.455,0.915
0,0,0,0.915,0.595,-0.455,0.915
0,0,0,0.915,0.605,-0.455,0.915
0,0,0,0.915,0.605,-0.445,0.915
0,0,0,0.915,0.615,-0.445,0.915
0,0,0,0.915,0.625,-0.445,0.915
0,0,0,0.915,0.635,-0.445,0.915
0,0,0,0.915,0.565,-0.425,0.915
0,0,0,0.915,0.575,-0.425,0.915
0,0,0,0.915,0.575,-0.415,0.915
0,0,0,0.915,0.585,-0.415,0.915
0,0,0,0.915,0.595,-0.415,0.915
0,0,0,0.915,0.605,-0.415,0.915
0,0,0,0.915,0.615,-0.415,0.915
0,0,0,0.915,0.625,-0.415,0.915
0,0,0,0.915,0.635,-0.415,0.915
0,0,0,0.915,0.485,-0.395,0.915
0,0,0,0.915,0.495,-0.395,0.915
0,0,0,0.915,0.505,-0.395,0.915
0,0,0,0.915,0.515,-0.395,0.915
0,0,0,0.915,0.485,-0.365,0.915
0,0,0,0.915,0.495,-0.365,0.915
0,0,0,0.915,0.505,-0.365,0.915
0,0,0,0.915,0.515,-0.365,0.915
0,0,0,0.915,0.525,-0.395,0.915
0,0,0,0.915,0.535,-0.395,0.915
0,0,0,0.915,0.545,-0.395,0.915
0,0,0,0.915,0.555,-0.395,0.915
0,0,0,0.915,0.555,-0.385,0.915
0,0,0,0.915,0.525,-0.365,0.915
0,0,0,0.915,0.535,-0.365,0.915
0,0,0,0.915,0.545,-0.365,0.915
0,0,0,0.915,0.555,-0.365,0.915
0,0,0,0.915,0.485,-0.335,0.915
0,0,0,0.915,0.495,-0.335,0.915
0,0,0,0.915,0.505,-0.335,0.915
0,0,0,0.915,0.515,-0.335,0.915
0,0,0,0.915,0.525,-0.335,0.915
0,0,0,0.915,0.535,-0.335,0.915
0,0,0,0.915,0.545,-0.335,0.915
0,0,0,0.915,0.555,-0.335,0.915
0,0,0,0.915,0.565,-0.385,0.915
0,0,0,0.915,0.575,-0.385,0.915
0,0,0,0.915,0.585,-0.385,0.915
0,0,0,0.915,0.595,-0.385,0.915
0,0,0,0.915,0.565,-0.365,0.915
0,0,0,0.915,0.575,-0.365,0.915
0,0,0,0.915,0.605,-0.385,0.915
0,0,0,0.915,0.615,-0.385,0.915
0,0,0,0.915,0.625,-0.385,0.915
0,0,0,0.915,0.635,-0.385,0.915
0,0,0,0.915,0.585,-0.355,0.915
0,0,0,0.915,0.595,-0.355,0.915
0,0,0,0.915,0.565,-0.335,0.915
0,0,0,0.915,0.575,-0.335,0.915
0,0,0,0.915,0.585,-0.335,0.915
0,0,0,0.915,0.595,-0.335,0.915
0,0,0,0.915,0.605,-0.355,0.915
0,0,0,0.915,0.615,-0.355,0.915
0,0,0,0.915,0.625,-0.355,0.915
0,0,0,0.915,0.635,-0.355,0.915
0,0,0,0.915,0.605,-0.335,0.915
0,0,0,0.915,0.605,-0.325,0.915
0,0,0,0.915,0.615,-0.325,0.915
0,0,0,0.915,0.625,-0.325,0.915
0,0,0,0.915,0.635,-0.325,0.915
0,0,0,0.895,0.395,-0.295,0.895
0,0,0,0.915,0.395,-0.315,0.915
0,0,0,0.905,0.395,-0.295,0.905
0,0,0,0.915,0.395,-0.295,0.915
0,0,0,0.895,0.395,-0.275,0.895
0,0,0,0.895,0.395,-0.245,0.895
0,0,0,0.905,0.395,-0.265,0.905
0,0,0,0.915,0.395,-0.265,0.915
0,0,0,0.905,0.395,-0.245,0.905
0,0,0,0.915,0.395,-0.245,0.915
0,0,0,0.915,0.405,-0.315,0.915
0,0,0,0.915,0.415,-0.315,0.915
0,0,0,0.915,0.425,-0.315,0.915
0,0,0,0.915,0.435,-0.315,0.915
0,0,0,0.915,0.405,-0.295,0.915
0,0,0,0.915,0.415,-0.295,0.915
0,0,0,0.915,0.425,-0.285,0.915
0,0,0,0.915,0.435,-0.285,0.915
0,0,0,0.915,0.445,-0.315,0.915
0,0,0,0.915,0.455,-0.315,0.915
0,0,0,0.915,0.465,-0.315,0.915
0,0,0,0.915,0.475,-0.315,0.915
0,0,0,0.915,0.445,-0.285,0.915
0,0,0,0.915,0.455,-0.285,0.915
0,0,0,0.915,0.465,-0.285,0.915
0,0,0,0.915,0.475,-0.285,0.915
0,0,0,0.915,0.405,-0.265,0.915
0,0,0,0.915,0.415,-0.265,0.915
0,0,0,0.915,0.425,-0.265,0.915
0,0,0,0.915,0.435,-0.265,0.915
0,0,0,0.915,0.405,-0.245,0.915
0,0,0,0.915,0.445,-0.265,0.915
0,0,0,0.915,0.455,-0.265,0.915
0,0,0,0.915,0.465,-0.265,0.915
0,0,0,0.915,0.475,-0.255,0.915
0,0,0,0.895,0.395,-0.225,0.895
0,0,0,0.895,0.395,-0.205,0.895
0,0,0,0.905,0.395,-0.215,0.905
0,0,0,0.915,0.395,-0.215,0.915
0,0,0,0.895,0.395,-0.175,0.895
0,0,0,0.905,0.395,-0.195,0.905
0,0,0,0.915,0.395,-0.195,0.915
0,0,0,0.905,0.395,-0.175,0.905
0,0,0,0.915,0.395,-0.175,0.915
0,0,0,0.915,0.405,-0.235,0.915
0,0,0,0.915,0.415,-0.235,0.915
0,0,0,0.915,0.425,-0.235,0.915
0,0,0,0.915,0.435,-0.235,0.915
0,0,0,0.915,0.405,-0.215,0.915
0,0,0,0.915,0.415,-0.215,0.915
0,0,0,0.915,0.425,-0.215,0.915
0,0,0,0.915,0.435,-0.215,0.915
0,0,0,0.915,0.445,-0.235,0.915
0,0,0,0.915,0.455,-0.235,0.915
0,0,0,0.915,0.465,-0.235,0.915
0,0,0,0.915,0.475,-0.235,0.915
0,0,0,0.915,0.445,-0.215,0.915
0,0,0,0.915,0.455,-0.215,0.915
0,0,0,0.915,0.465,-0.215,0.915
0,0,0,0.915,0.475,-0.215,0.915
0,0,0,0.915,0.405,-0.195,0.915
0,0,0,0.915,0.415,-0.195,0.915
0,0,0,0.915,0.425,-0.195,0.915
0,0,0,0.915,0.435,-0.195,0.915
0,0,0,0.915,0.405,-0.175,0.915
0,0,0,0.915,0.415,-0.175,0.915
0,0,0,0.915,0.425,-0.175,0.915
0,0,0,0.915,0.435,-0.175,0.915
0,0,0,0.915,0.445,-0.195,0.915
0,0,0,0.915,0.455,-0.195,0.915
0,0,0,0.915,0.465,-0.195,0.915
0,0,0,0.915,0.475,-0.195,0.915
0,0,0,0.915,0.445,-0.175,0.915
0,0,0,0.915,0.455,-0.175,0.915
0,0,0,0.915,0.465,-0.175,0.915
0,0,0,0.915,0.475,-0.175,0.915
0,0,0,0.915,0.485,-0.315,0.915
0,0,0,0.915,0.495,-0.315,0.915
0,0,0,0.915,0.505,-0.315,0.915
0,0,0,0.915,0.515,-0.315,0.915
0,0,0,0.915,0.515,-0.305,0.915
0,0,0,0.915,0.485,-0.285,0.915
0,0,0,0.915,0.495,-0.285,0.915
0,0,0,0.915,0.505,-0.285,0.915
0,0,0,0.915,0.515,-0.285,0.915
0,0,0,0.915,0.525,-0.305,0.915
0,0,0,0.915,0.535,-0.305,0.915
0,0,0,0.915,0.545,-0.305,0.915
0,0,0,0.915,0.555,-0.305,0.915
0,0,0,0.915,0.525,-0.285,0.915
0,0,0,0.915,0.535,-0.285,0.915
0,0,0,0.915,0.545,-0.285,0.915
0,0,0,0.915,0.555,-0.285,0.915
0,0,0,0.915,0.485,-0.255,0.915
0,0,0,0.915,0.495,-0.255,0.915
0,0,0,0.915,0.505,-0.255,0.915
0,0,0,0.915,0.515,-0.255,0.915
0,0,0,0.915,0.525,-0.255,0.915
0,0,0,0.915,0.535,-0.255,0.915
0,0,0,0.915,0.545,-0.255,0.915
0,0,0,0.915,0.555,-0.255,0.915
0,0,0,0.915,0.565,-0.305,0.915
0,0,0,0.915,0.575,-0.305,0.915
0,0,0,0.915,0.585,-0.305,0.915
0,0,0,0.915,0.595,-0.305,0.915
0,0,0,0.915,0.565,-0.285,0.915
0,0,0,0.915,0.575,-0.285,0.915
0,0,0,0.915,0.585,-0.285,0.915
0,0,0,0.915,0.605,-0.305,0.915
0,0,0,0.915,0.615,-0.305,0.915
0,0,0,0.915,0.625,-0.305,0.915
0,0,0,0.915,0.635,-0.305,0.915
0,0,0,0.915,0.585,-0.275,0.915
0,0,0,0.915,0.595,-0.275,0.915
0,0,0,0.915,0.565,-0.255,0.915
0,0,0,0.915,0.575,-0.255,0.915
0,0,0,0.915,0.585,-0.255,0.915
0,0,0,0.915,0.595,-0.255,0.915
0,0,0,0.915,0.605,-0.275,0.915
0,0,0,0.915,0.615,-0.275,0.915
0,0,0,0.915,0.625,-0.275,0.915
0,0,0,0.915,0.635,-0.275,0.915
0,0,0,0.915,0.605,-0.255,0.915
0,0,0,0.915,0.615,-0.255,0.915
0,0,0,0.915,0.625,-0.255,0.915
0,0,0,0.915,0.635,-0.255,0.915
0,0,0,0.915,0.485,-0.235,0.915
0,0,0,0.915,0.495,-0.235,0.915
0,0,0,0.915,0.505,-0.235,0.915
0,0,0,0.915,0.515,-0.235,0.915
0,0,0,0.915,0.485,-0.215,0.915
0,0,0,0.915,0.495,-0.215,0.915
0,0,0,0.915,0.505,-0.215,0.915
0,0,0,0.915,0.515,-0.215,0.915
0,0,0,0.915,0.525,-0.235,0.915
0,0,0,0.915,0.535,-0.235,0.915
0,0,0,0.915,0.545,-0.235,0.915
0,0,0,0.915,0.555,-0.235,0.915
0,0,0,0.915,0.525,-0.215,0.915
0,0,0,0.915,0.535,-0.215,0.915
0,0,0,0.915,0.545,-0.215,0.915
0,0,0,0.915,0.545,-0.205,0.915
0,0,0,0.915,0.555,-0.205,0.915
0,0,0,0.915,0.485,-0.195,0.915
0,0,0,0.915,0.495,-0.195,0.915
0,0,0,0.915,0.505,-0.195,0.915
0,0,0,0.915,0.515,-0.195,0.915
0,0,0,0.915,0.485,-0.165,0.915
0,0,0,0.915,0.495,-0.165,0.915
0,0,0,0.915,0.505,-0.165,0.915
0,0,0,0.915,0.515,-0.165,0.915
0,0,0,0.915,0.525,-0.185,0.915
0,0,0,0.915,0.535,-0.185,0.915
0,0,0,0.915,0.545,-0.185,0.915
0,0,0,0.915,0.555,-0.185,0.915
0,0,0,0.915,0.525,-0.165,0.915
0,0,0,0.915,0.535,-0.165,0.915
0,0,0,0.915,0.545,-0.165,0.915
0,0,0,0.915,0.555,-0.165,0.915
0,0,0,0.915,0.565,-0.235,0.915
0,0,0,0.915,0.575,-0.235,0.915
0,0,0,0.915,0.585,-0.235,0.915
0,0,0,0.915,0.595,-0.235,0.915
0,0,0,0.915,0.565,-0.205,0.915
0,0,0,0.915,0.575,-0.205,0.915
0,0,0,0.915,0.585,-0.205,0.915
0,0,0,0.915,0.595,-0.205,0.915
0,0,0,0.915,0.605,-0.235,0.915
0,0,0,0.915,0.605,-0.225,0.915
0,0,0,0.915,0.615,-0.225,0.915
0,0,0,0.915,0.625,-0.225,0.915
0,0,0,0.915,0.635,-0.225,0.915
0,0,0,0.915,0.605,-0.205,0.915
0,0,0,0.915,0.615,-0.205,0.915
0,0,0,0.915,0.625,-0.205,0.915
0,0,0,0.915,0.635,-0.205,0.915
0,0,0,0.915,0.565,-0.185,0.915
0,0,0,0.915,0.575,-0.185,0.915
0,0,0,0.915,0.585,-0.185,0.915
0,0,0,0.915,0.595,-0.185,0.915
0,0,0,0.915,0.565,-0.165,0.915
0,0,0,0.915,0.575,-0.165,0.915
0,0,0,0.915,0.585,-0.165,0.915
0,0,0,0.915,0.595,-0.165,0.915
0,0,0,0.915,0.605,-0.185,0.915
0,0,0,0.915,0.615,-0.185,0.915
0,0,0,0.915,0.625,-0.185,0.915
0,0,0,0.915,0.635,-0.185,0.915
0,0,0,0.915,0.605,-0.165,0.915
0,0,0,0.915,0.615,-0.165,0.915
0,0,0,0.915,0.625,-0.165,0.915
0,0,0,0.915,0.635,-0.165,0.915
0,0,0,0.895,0.395,-0.155,0.895
0,0,0,0.895,0.395,-0.135,0.895
0,0,0,0.905,0.395,-0.155,0.905
0,0,0,0.915,0.395,-0.155,0.915
0,0,0,0.905,0.395,-0.135,0.905
0,0,0,0.915,0.395,-0.125,0.915
0,0,0,0.895,0.395,-0.115,0.895
0,0,0,0.895,0.395,-0.085,0.895
0,0,0,0.905,0.395,-0.105,0.905
0,0,0,0.915,0.395,-0.105,0.915
0,0,0,0.905,0.395,-0.085,0.905
0,0,0,0.915,0.395,-0.085,0.915
0,0,0,0.915,0.405,-0.155,0.915
0,0,0,0.915,0.415,-0.155,0.915
0,0,0,0.915,0.425,-0.155,0.915
0,0,0,0.915,0.435,-0.155,0.915
0,0,0,0.915,0.435,-0.145,0.915
0,0,0,0.915,0.405,-0.125,0.915
0,0,0,0.915,0.415,-0.125,0.915
0,0,0,0.915,0.425,-0.125,0.915
0,0,0,0.915,0.435,-0.125,0.915
0,0,0,0.915,0.445,-0.145,0.915
0,0,0,0.915,0.455,-0.145,0.915
0,0,0,0.915,0.465,-0.145,0.915
0,0,0,0.915,0.475,-0.145,0.915
0,0,0,0.915,0.445,-0.125,0.915
0,0,0,0.915,0.455,-0.125,0.915
0,0,0,0.915,0.465,-0.125,0.915
0,0,0,0.915,0.475,-0.125,0.915
0,0,0,0.915,0.405,-0.105,0.915
0,0,0,0.915,0.415,-0.105,0.915
0,0,0,0.915,0.425,-0.105,0.915
0,0,0,0.915,0.435,-0.105,0.915
0,0,0,0.915,0.405,-0.085,0.915
0,0,0,0.915,0.415,-0.085,0.915
0,0,0,0.915,0.425,-0.085,0.915
0,0,0,0.915,0.435,-0.085,0.915
0,0,0,0.915,0.445,-0.105,0.915
0,0,0,0.915,0.455,-0.105,0.915
0,0,0,0.915,0.465,-0.105,0.915
0,0,0,0.915,0.475,-0.105,0.915
0,0,0,0.915,0.445,-0.085,0.915
0,0,0,0.915,0.455,-0.085,0.915
0,0,0,0.915,0.465,-0.085,0.915
0,0,0,0.915,0.475,-0.085,0.915
0,0,0,0.895,0.395,-0.065,0.895
0,0,0,0.895,0.395,-0.045,0.895
0,0,0,0.905,0.395,-0.065,0.905
0,0,0,0.915,0.395,-0.065,0.915
0,0,0,0.905,0.395,-0.045,0.905
0,0,0,0.915,0.395,-0.045,0.915
0,0,0,0.895,0.395,-0.025,0.895
0,0,0,0.895,0.395,-0.005,0.895
0,0,0,0.905,0.395,-0.025,0.905
0,0,0,0.915,0.395,-0.025,0.915
0,0,0,0.905,0.395,-0.005,0.905
0,0,0,0.915,0.395,-0.005,0.915
0,0,0,0.915,0.405,-0.065,0.915
0,0,0,0.915,0.415,-0.065,0.915
0,0,0,0.915,0.425,-0.065,0.915
0,0,0,0.915,0.435,-0.065,0.915
0,0,0,0.915,0.405,-0.045,0.915
0,0,0,0.915,0.415,-0.045,0.915
0,0,0,0.915,0.425,-0.045,0.915
0,0,0,0.915,0.435,-0.045,0.915
0,0,0,0.915,0.445,-0.065,0.915
0,0,0,0.915,0.455,-0.065,0.915
0,0,0,0.915,0.465,-0.065,0.915
0,0,0,0.915,0.475,-0.065,0.915
0,0,0,0.915,0.445,-0.045,0.915
0,0,0,0.915,0.455,-0.045,0.915
0,0,0,0.915,0.465,-0.045,0.915
0,0,0,0.915,0.475,-0.045,0.915
0,0,0,0.915,0.405,-0.025,0.915
0,0,0,0.915,0.415,-0.025,0.915
0,0,0,0.915,0.425,-0.025,0.915
0,0,0,0.915,0.435,-0.025,0.915
0,0,0,0.915,0.405,-0.005,0.915
0,0,0,0.915,0.415,-0.005,0.915
0,0,0,0.915,0.425,-0.005,0.915
0,0,0,0.915,0.435,-0.005,0.915
0,0,0,0.915,0.445,-0.025,0.915
0,0,0,0.915,0.455,-0.025,0.915
0,0,0,0.915,0.465,-0.025,0.915
0,0,0,0.915,0.475,-0.025,0.915
0,0,0,0.915,0.445,-0.005,0.915
0,0,0,0.915,0.455,-0.005,0.915
0,0,0,0.915,0.465,-0.005,0.915
0,0,0,0.915,0.475,-0.005,0.915
0,0,0,0.915,0.485,-0.145,0.915
0,0,0,0.915,0.495,-0.145,0.915
0,0,0,0.915,0.505,-0.145,0.915
0,0,0,0.915,0.515,-0.145,0.915
0,0,0,0.915,0.485,-0.125,0.915
0,0,0,0.915,0.495,-0.125,0.915
0,0,0,0.915,0.505,-0.125,0.915
0,0,0,0.915,0.515,-0.125,0.915
0,0,0,0.915,0.525,-0.145,0.915
0,0,0,0.915,0.535,-0.145,0.915
0,0,0,0.915,0.545,-0.145,0.915
0,0,0,0.915,0.555,-0.145,0.915
0,0,0,0.915,0.525,-0.125,0.915
0,0,0,0.915,0.535,-0.125,0.915
0,0,0,0.915,0.545,-0.125,0.915
0,0,0,0.915,0.555,-0.125,0.915
0,0,0,0.915,0.485,-0.105,0.915
0,0,0,0.915,0.495,-0.105,0.915
0,0,0,0.915,0.505,-0.105,0.915
0,0,0,0.915,0.515,-0.105,0.915
0,0,0,0.915,0.485,-0.085,0.915
0,0,0,0.915,0.495,-0.085,0.915
0,0,0,0.915,0.505,-0.085,0.915
0,0,0,0.915,0.515,-0.085,0.915
0,0,0,0.915,0.525,-0.105,0.915
0,0,0,0.915,0.535,-0.105,0.915
0,0,0,0.915,0.545,-0.105,0.915
0,0,0,0.915,0.555,-0.105,0.915
0,0,0,0.915,0.525,-0.085,0.915
0,0,0,0.915,0.535,-0.085,0.915
0,0,0,0.915,0.545,-0.085,0.915
0,0,0,0.915,0.555,-0.085,0.915
0,0,0,0.915,0.565,-0.145,0.915
0,0,0,0.915,0.575,-0.145,0.915
0,0,0,0.915,0.585,-0.145,0.915
0,0,0,0.915,0.595,-0.145,0.915
0,0,0,0.915,0.565,-0.125,0.915
0,0,0,0.915,0.575,-0.125,0.915
0,0,0,0.915,0.585,-0.125,0.915
0,0,0,0.915,0.595,-0.125,0.915
0,0,0,0.915,0.605,-0.145,0.915
0,0,0,0.915,0.615,-0.145,0.915
0,0,0,0.915,0.625,-0.145,0.915
0,0,0,0.915,0.635,-0.145,0.915
0,0,0,0.915,0.605,-0.125,0.915
0,0,0,0.915,0.615,-0.125,0.915
0,0,0,0.915,0.625,-0.125,0.915
0,0,0,0.915,0.635,-0.125,0.915
0,0,0,0.915,0.565,-0.105,0.915
0,0,0,0.915,0.575,-0.105,0.915
0,0,0,0.915,0.585,-0.105,0.915
0,0,0,0.915,0.595,-0.105,0.915
0,0,0,0.915,0.565,-0.085,0.915
0,0,0,0.915,0.575,-0.085,0.915
0,0,0,0.915,0.585,-0.085,0.915
0,0,0,0.915,0.595,-0.085,0.915
0,0,0,0.915,0.605,-0.105,0.915
0,0,0,0.915,0.615,-0.105,0.915
0,0,0,0.915,0.625,-0.105,0.915
0,0,0,0.915,0.635,-0.105,0.915
0,0,0,0.915,0.605,-0.085,0.915
0,0,0,0.915,0.615,-0.085,0.915
0,0,0,0.915,0.625,-0.085,0.915
0,0,0,0.915,0.635,-0.085,0.915
0,0,0,0.915,0.485,-0.065,0.915
0,0,0,0.915,0.495,-0.065,0.915
0,0,0,0.915,0.505,-0.065,0.915
0,0,0,0.915,0.515,-0.065,0.915
0,0,0,0.915,0.485,-0.045,0.915
0,0,0,0.915,0.495,-0.045,0.915
0,0,0,0.915,0.505,-0.045,0.915
0,0,0,0.915,0.515,-0.045,0.915
0,0,0,0.915,0.525,-0.065,0.915
0,0,0,0.915,0.535,-0.065,0.915
0,0,0,0.915,0.545,-0.065,0.915
0,0,0,0.915,0.555,-0.065,0.915
0,0,0,0.915,0.525,-0.045,0.915
0,0,0,0.915,0.535,-0.045,0.915
0,0,0,0.915,0.545,-0.045,0.915
0,0,0,0.915,0.555,-0.045,0.915
0,0,0,0.915,0.485,-0.025,0.915
0,0,0,0.915,0.495,-0.025,0.915
0,0,0,0.915,0.505,-0.025,0.915
0,0,0,0.915,0.515,-0.025,0.915
0,0,0,0.915,0.485,-0.005,0.915
0,0,0,0.915,0.495,-0.005,0.915
0,0,0,0.915,0.505,-0.005,0.915
0,0,0,0.915,0.515,-0.005,0.915
0,0,0,0.915,0.525,-0.025,0.915
0,0,0,0.915,0.535,-0.025,0.915
0,0,0,0.915,0.545,-0.025,0.915
0,0,0,0.915,0.555,-0.025,0.915
0,0,0,0.915,0.525,-0.005,0.915
0,0,0,0.915,0.535,-0.005,0.915
0,0,0,0.915,0.545,-0.005,0.915
0,0,0,0.915,0.555,-0.005,0.915
0,0,0,0.915,0.565,-0.065,0.915
0,0,0,0.915,0.575,-0.065,0.915
0,0,0,0.915,0.585,-0.065,0.915
0,0,0,0.915,0.595,-0.065,0.915
0,0,0,0.915,0.565,-0.045,0.915
0,0,0,0.915,0.575,-0.045,0.915
0,0,0,0.915,0.585,-0.045,0.915
0,0,0,0.915,0.595,-0.045,0.915
0,0,0,0.915,0.605,-0.065,0.915
0,0,0,0.915,0.615,-0.065,0.915
0,0,0,0.915,0.625,-0.065,0.915
0,0,0,0.915,0.635,-0.065,0.915
0,0,0,0.915,0.605,-0.045,0.915
0,0,0,0.915,0.615,-0.045,0.915
0,0,0,0.915,0.625,-0.045,0.915
0,0,0,0.915,0.635,-0.045,0.915
0,0,0,0.915,0.565,-0.025,0.915
0,0,0,0.915,0.575,-0.025,0.915
0,0,0,0.915,0.585,-0.025,0.915
0,0,0,0.915,0.595,-0.025,0.915
0,0,0,0.915,0.565,-0.005,0.915
0,0,0,0.915,0.575,-0.005,0.915
0,0,0,0.915,0.585,-0.005,0.915
0,0,0,0.915,0.595,-0.005,0.915
0,0,0,0.915,0.605,-0.025,0.915
0,0,0,0.915,0.615,-0.025,0.915
0,0,0,0.915,0.625,-0.025,0.915
0,0,0,0.915,0.635,-0.025,0.915
0,0,0,0.915,0.605,-0.005,0.915
0,0,0,0.915,0.615,-0.005,0.915
0,0,0,0.915,0.625,-0.005,0.915
0,0,0,0.915,0.635,-0.005,0.915
0,0,0,0.915,0.645,-0.485,0.915
0,0,0,0.915,0.765,-0.505,0.915
0,0,0,0.915,0.775,-0.495,0.915
0,0,0,0.915,0.785,-0.495,0.915
0,0,0,0.915,0.795,-0.495,0.915
0,0,0,0.915,0.805,-0.495,0.915
0,0,0,0.915,0.815,-0.495,0.915
0,0,0,0.915,0.825,-0.495,0.915
0,0,0,0.915,0.835,-0.495,0.915
0,0,0,0.915,0.845,-0.495,0.915
0,0,0,0.915,0.855,-0.495,0.915
0,0,0,0.915,0.855,-0.485,0.915
0,0,0,0.915,0.865,-0.485,0.915
0,0,0,0.915,0.875,-0.485,0.915
0,0,0,0.915,0.885,-0.485,0.915
0,0,0,0.915,0.895,-0.485,0.915
0,0,0,0.915,0.905,-0.485,0.915
0,0,0,0.915,0.915,-0.485,0.915
0,0,0,0.915,0.925,-0.485,0.915
0,0,0,0.915,0.935,-0.485,0.915
0,0,0,0.915,0.645,-0.475,0.915
0,0,0,0.915,0.655,-0.475,0.915
0,0,0,0.915,0.665,-0.475,0.915
0,0,0,0.915,0.675,-0.475,0.915
0,0,0,0.915,0.645,-0.445,0.915
0,0,0,0.915,0.655,-0.445,0.915
0,0,0,0.915,0.665,-0.445,0.915
0,0,0,0.915,0.675,-0.445,0.915
0,0,0,0.915,0.685,-0.475,0.915
0,0,0,0.915,0.695,-0.475,0.915
0,0,0,0.915,0.705,-0.475,0.915
0,0,0,0.915,0.715,-0.475,0.915
0,0,0,0.915,0.685,-0.445,0.915
0,0,0,0.915,0.695,-0.445,0.915
0,0,0,0.915,0.705,-0.445,0.915
0,0,0,0.915,0.645,-0.415,0.915
