# id; hand 3left 4right; rpy; xyz,,,,,,,
2,4,-3.14131,-1.17168,-1.57073,0.889181,-0.004771,0.123084
5,4,1.5708,-1.11022e-16,-0.785398,0.155975,-0.067175,-0.078202
4,3,1.5708,-5.55112e-17,-2.35619,-0.067175,-0.067175,-0.068126
7,4,-0.00788681,0.00600487,-3.14159,-0.098615,0.048206,-0.027751
3,4,1.5708,4.44089e-16,-1.5708,0.082405,-0.111982,-0.158024
9,4,3.14159,-1.57079,-3.12707,0.176521,0.0450882,0.095
10,3,-0.0617241,5.56424e-17,3.14159,-0.095,0.0444,-0.0744167
12,3,3.14159,-1.57079,-0.00753265,0.181697,0.0387544,0.095
