   2.4731243e-01
  -2.0298890e-01
   9.7358898e-01
   4.7517642e-02
   4.7698804e-03
  -5.3822672e-02
   4.1844241e-02
   2.5953202e-02
  -8.8874422e-02
  -1.8119673e-01
   1.4188704e+00
   3.1415884e+00
   2.3561900e+00
   2.2953355e+00
   3.7056938e-01
   2.3981288e-01
  -1.5713602e+00
   1.4091362e+00
  -6.0088319e-01
  -4.3478480e-01
  -6.6894430e-01
  -7.6252109e-01
  -2.4356412e-02
   3.1415889e+00
  -2.3561900e+00
   3.1406093e+00
   5.9432622e-02
   1.8217576e-01
  -1.5097433e+00
   1.8492885e+00
  -3.5654303e-01
  -2.4325694e-01
  -7.1857202e-01
   0.0000000e+00
