# id; hand 3left 4right; rpy; xyz,,,,,,,
1,3,-3.14159,-1.57079,-1.57079,0.246371,0.0445,0.115
2,3,3.14159,-1.57079,-1.57079,-0.065965,0.0445,0.115
3,3,-2.93355,0,-1.5708,0.063989,-0.115,-0.019
4,3,3.14159,-1.57079,-1.57079,-0.101506,0.0445,0.115
5,3,0,0,-1.5708,0.100163,-0.115,0.028
