pelvis,-0.092,-0.0616,-0.144,0,0,1,R_PELVIS,
pelvis,-0.092,0.0616,-0.144,0,0,1,L_PELVIS,
pelvis,-0.092,0.0,-0.144,0,0,1,M_PELVIS,
pelvis,-0.15477851,0.00025932,-0.00269301,1,0,0,B_PELVIS,
